olympus_id,created_at,created_by,updated_at,updated_by,cusip,isin,sedol,occ_symbol,issuer_olympus_id,ultimate_issuer_olympus_id,description,quote_currency,round_lot,price_factor,minimum_piece,coupon,maturity,ticker,amount_outstanding,market_sector_description,maturity_type,collateral_type,issue_date,first_settle_date,days_to_settle,figi,asset_type,price
703757,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,68268NAG8,US68268NAG88,B4MRWJ9,,4549644,6347485,OKE 6.125 02/01/41,USD,1000,0.01,2000,6.125,2/1/2041,OKE,650000000,Corp,CALLABLE,COMPANY GUARNT,1/26/2011,1/26/2011,2,BBG001DQ9SR5,Bond,70.78
703787,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,55336VAL4,US55336VAL45,BYXT874,,2430885,2130402,MPLX 5.2 03/01/47,USD,1000,0.01,2000,5.2,3/1/2047,MPLX,1000000000,Corp,CALLABLE,SR UNSECURED,2/10/2017,2/10/2017,2,BBG00FY6KS74,Bond,84.09
703800,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,,XS2292263121,BN7CST4,,1013176,1013176,MS V0.497 02/07/31,EUR,1000,0.01,100000,0.497,2/7/2031,MS,1750000000,Corp,CALLABLE,SR UNSECURED,2/8/2021,2/8/2021,2,BBG00Z4GQNK1,Bond,103.16
703857,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,55760LAA5,US55760LAA52,BM9PWZ8,,6196599,6196599,MADIAQ 4.125 06/30/28 144A,USD,1000,0.01,2000,4.125,6/30/2028,MADIAQ,700000000,Corp,CALLABLE,SR SECURED,6/21/2021,6/21/2021,2,BBG011DX4200,Bond,60.86
703874,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,418751AE3,US418751AE33,BN7TVQ3,,7013834,6588131,HASI 3.375 06/15/26 144A,USD,1000,0.01,2000,3.375,6/15/2026,HASI,1000000000,Corp,CALLABLE,COMPANY GUARNT,6/28/2021,6/28/2021,2,BBG011F4ZRS3,Bond,100.64
703909,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,37959GAB3,US37959GAB32,BN8XDL3,,1539922,2628351,GBLATL 3.125 06/15/31 144A,USD,1000,0.01,2000,3.125,6/15/2031,GBLATL,650000000,Corp,CALLABLE,COMPANY GUARNT,6/17/2021,6/17/2021,2,BBG011F54JK0,Bond,78.09
704293,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,548661EN3,US548661EN31,BMTPVH3,,5440187,5440187,LOW 5.8 09/15/62,USD,1000,0.01,2000,5.8,9/15/2062,LOW,1000000000,Corp,CALLABLE,SR UNSECURED,9/8/2022,9/8/2022,2,BBG019J0SC38,Bond,83.38
704419,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,438516CA2,US438516CA21,BLBCW16,,1251155,1251155,HON 2.8 06/01/50,USD,1000,0.01,2000,2.8,6/1/2050,HON,750000000,Corp,CALLABLE,SR UNSECURED,5/18/2020,5/18/2020,2,BBG00TW4L437,Bond,102.79
704423,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,92535UAB0,US92535UAB08,BN14T82,,6717636,4988206,VRT 4.125 11/15/28 144A,USD,1000,0.01,2000,4.125,11/15/2028,VRT,850000000,Corp,CALLABLE,SR SECURED,10/22/2021,10/22/2021,2,BBG012YGTS71,Bond,94.46
704471,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,91324PDZ2,US91324PDZ27,BMFKVX8,,909106,909106,UNH 2.9 05/15/50,USD,1000,0.01,2000,2.9,5/15/2050,UNH,1250000000,Corp,CALLABLE,SR UNSECURED,5/18/2020,5/18/2020,2,BBG00TTDL1R1,Bond,86.06
704631,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,25389JAV8,US25389JAV89,BPWBGP2,,5891349,3682141,DLR 5.55 01/15/28,USD,1000,0.01,2000,5.55,1/15/2028,DLR,900000000,Corp,CALLABLE,COMPANY GUARNT,9/27/2022,9/27/2022,2,BBG019SQRPD2,Bond,99.4
704798,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,058498AX4,US058498AX40,BNTFKF1,,2721726,2721726,BALL 3.125 09/15/31,USD,1000,0.01,2000,3.125,9/15/2031,BALL,850000000,Corp,CALLABLE,COMPANY GUARNT,9/14/2021,9/14/2021,2,BBG012G1HZH0,Bond,87.89
704834,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,1248EPCS0,US1248EPCS01,BN4JB66,,4090541,6603291,CHTR 6.375 09/01/29 144A,USD,1000,0.01,2000,6.375,9/1/2029,CHTR,1500000000,Corp,CALLABLE,SR UNSECURED,8/9/2022,8/9/2022,2,BBG0192W4VF7,Bond,85.18
705057,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,26441CBU8,US26441CBU80,BNDQRS2,,4534566,4534566,DUK 5 08/15/52,USD,1000,0.01,2000,5,8/15/2052,DUK,1150000000,Corp,CALLABLE,SR UNSECURED,8/11/2022,8/11/2022,2,BBG0193VK380,Bond,95.47
705306,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,00164VAF0,US00164VAF04,BLCHH93,,2799755,2799755,AMCX 4.25 02/15/29,USD,1000,0.01,2000,4.25,2/15/2029,AMCX,1000000000,Corp,CALLABLE,COMPANY GUARNT,2/8/2021,2/8/2021,2,BBG00Z17LSC7,Bond,61.16
705357,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,89417EAR0,US89417EAR09,BM8ZH54,,5440536,5440536,TRV 3.05 06/08/51,USD,1000,0.01,2000,3.05,6/8/2051,TRV,750000000,Corp,CALLABLE,SR UNSECURED,6/8/2021,6/8/2021,2,BBG011B7VVB3,Bond,86.7
705393,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,83012AAA7,US83012AAA79,BMVD755,,4966922,4966922,TSLX 2.5 08/01/26,USD,1000,0.01,2000,2.5,8/1/2026,TSLX,300000000,Corp,CALLABLE,SR UNSECURED,2/3/2021,2/3/2021,2,BBG00Z1TBSW8,Bond,72.57
705506,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,29273VAN0,US29273VAN01,BN2CHF8,,6498210,6498210,ET V6.5 PERP H,USD,1000,0.01,1000,6.5,,ET,900000000,Corp,PERP/CALL,JR SUBORDINATED,6/15/2021,6/15/2021,1,BBG01190D9B0,Bond,60.65
705536,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,036752AM5,US036752AM57,BKY6KG9,,5600862,5600862,ELV 3.125 05/15/50,USD,1000,0.01,1000,3.125,5/15/2050,ELV,1000000000,Corp,CALLABLE,SR UNSECURED,5/5/2020,5/5/2020,2,BBG00TLB0R99,Bond,71.45
705539,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,655844CF3,US655844CF36,BL6L2C9,,4534937,4534937,NSC 3.05 05/15/50,USD,1000,0.01,2000,3.05,5/15/2050,NSC,800000000,Corp,CALLABLE,SR UNSECURED,5/11/2020,5/11/2020,2,BBG00TLB7N91,Bond,85.24
705540,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,512807AW8,US512807AW84,BKY6M63,,5443248,5443248,LRCX 2.875 06/15/50,USD,1000,0.01,2000,2.875,6/15/2050,LRCX,750000000,Corp,CALLABLE,SR UNSECURED,5/5/2020,5/5/2020,2,BBG00TLB8TH8,Bond,94.1
705686,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,292505AG9,US292505AG96,B29R1C4,,625983,625983,OVV 6.5 02/01/38,USD,1000,0.01,2000,6.5,2/1/2038,OVV,429878020,Corp,AT MATURITY,COMPANY GUARNT,12/4/2007,12/4/2007,2,BBG0000LFPV6,Bond,78.26
705776,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,037735CM7,US037735CM71,B2QH9T0,,1846465,6537641,AEP 7 04/01/38,USD,1000,0.01,1000,7,4/1/2038,AEP,500000000,Corp,AT MATURITY,SR UNSECURED,3/25/2008,3/25/2008,2,BBG0000318V9,Bond,76.88
705785,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,09261XAG7,US09261XAG79,BQ7WQK2,,1585389,1585389,BXSL 2.85 09/30/28,USD,1000,0.01,2000,2.85,9/30/2028,BXSL,640000000,Corp,CALLABLE,SR UNSECURED,6/28/2022,6/28/2022,2,BBG017WN4KZ0,Bond,66.48
705835,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,38173MAB8,US38173MAB81,BM8SQQ7,,3282990,3282990,GBDC 2.5 08/24/26,USD,1000,0.01,2000,2.5,8/24/2026,GBDC,600000000,Corp,CALLABLE,SR UNSECURED,2/24/2021,2/24/2021,2,BBG00Z9CL315,Bond,76.27
706069,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,,XS2486285294,BPY03Q7,,399,399,MCD 2.375 05/31/29 gmtN,EUR,1000,0.01,100000,2.375,5/31/2029,MCD,700000000,Corp,CALLABLE,SR UNSECURED,5/31/2022,5/31/2022,2,BBG017S4YZG2,Bond,104.84
706079,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,19416MAB5,US19416MAB54,BMBYK60,,4900018,3793273,PR 5.875 07/01/29 144A,USD,1000,0.01,2000,5.875,7/1/2029,PR,700000000,Corp,CALLABLE,COMPANY GUARNT,6/30/2021,6/30/2021,2,BBG011FPXS97,Bond,92.46
706120,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,91324PCZ3,US91324PCZ36,BD9GGT0,,909106,909106,UNH 4.25 04/15/47,USD,1000,0.01,2000,4.25,4/15/2047,UNH,725000000,Corp,CALLABLE,SR UNSECURED,3/13/2017,3/13/2017,2,BBG00G5K2RR3,Bond,86.85
706462,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,161175BZ6,US161175BZ64,BMW2YQ1,,1583318,6603291,CHTR 3.5 06/01/41,USD,1000,0.01,2000,3.5,6/1/2041,CHTR,1500000000,Corp,CALLABLE,SR SECURED,3/4/2021,3/4/2021,2,BBG00ZCG9469,Bond,76.96
706522,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,49461MAA8,US49461MAA80,BQB7JV5,,5208714,825622,KNTK 5.875 06/15/30 144A,USD,1000,0.01,2000,5.875,6/15/2030,KNTK,1000000000,Corp,CALLABLE,COMPANY GUARNT,6/8/2022,6/8/2022,2,BBG017X67B74,Bond,91.49
706558,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,161175CA0,US161175CA05,BKY7998,,1583318,6603291,CHTR 3.9 06/01/52,USD,1000,0.01,2000,3.9,6/1/2052,CHTR,2400000000,Corp,CALLABLE,SR SECURED,3/4/2021,3/4/2021,2,BBG00ZCG94G8,Bond,104.42
706676,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,09261XAD4,US09261XAD49,BQ7WQJ1,,1585389,1585389,BXSL 2.125 02/15/27,USD,1000,0.01,2000,2.125,2/15/2027,BXSL,619340030,Corp,CALLABLE,SR UNSECURED,6/28/2022,6/28/2022,2,BBG017WN3129,Bond,101.51
706725,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,53079EBN3,US53079EBN31,BPTJKD5,,2492791,3375090,LIBMUT 5.5 06/15/52 144A,USD,1000,0.01,2000,5.5,6/15/2052,LIBMUT,1000000000,Corp,CALLABLE,COMPANY GUARNT,6/6/2022,6/6/2022,2,BBG017X7R0V7,Bond,92
706742,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,37959GAC1,US37959GAC15,BLNB3L8,,1539922,2628351,GBLATL V4.7 10/15/51 144A,USD,1000,0.01,2000,4.7,10/15/2051,GBLATL,750000000,Corp,CALLABLE,COMPANY GUARNT,7/6/2021,7/6/2021,2,BBG011LNX6M8,Bond,76.7
706831,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,79466LAK0,US79466LAK08,BMD7JV5,,5828743,5828743,CRM 2.7 07/15/41,USD,1000,0.01,2000,2.7,7/15/2041,CRM,1250000000,Corp,CALLABLE,SR UNSECURED,7/12/2021,7/12/2021,2,BBG011MMKNN5,Bond,61.24
706945,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,79466LAM6,US79466LAM63,BMD7JP9,,5828743,5828743,CRM 3.05 07/15/61,USD,1000,0.01,2000,3.05,7/15/2061,CRM,1250000000,Corp,CALLABLE,SR UNSECURED,7/12/2021,7/12/2021,2,BBG011MMKQF7,Bond,68.58
707001,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,04018VAA1,US04018VAA17,BMB4T18,,4386362,4300814,ARES V4.125 06/30/51 144A,USD,1000,0.01,2000,4.125,6/30/2051,ARES,450000000,Corp,CALLABLE,COMPANY GUARNT,6/30/2021,6/30/2021,2,BBG011LP0SJ5,Bond,69.65
707045,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,84762LAX3,US84762LAX38,BKSHH12,,2483140,6347891,SPB 3.875 03/15/31 144A,USD,1000,0.01,2000,3.875,3/15/2031,SPB,500000000,Corp,CALLABLE,COMPANY GUARNT,3/3/2021,3/3/2021,2,BBG00ZCVFL98,Bond,62.36
707174,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,77340RAM9,US77340RAM97,B4SZ6J5,,669610,477235,ROCKIE 6.875 04/15/40 144A,USD,1000,0.01,2000,6.875,4/15/2040,ROCKIE,500000000,Corp,AT MATURITY,SR UNSECURED,3/22/2010,3/22/2010,2,BBG0000R05L4,Bond,75.56
707220,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,036752AS2,US036752AS28,BMH9C29,,5600862,5600862,ELV 3.6 03/15/51,USD,1000,0.01,1000,3.6,3/15/2051,ELV,1250000000,Corp,CALLABLE,SR UNSECURED,3/17/2021,3/17/2021,2,BBG00ZKWNZ51,Bond,62.06
707226,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,86304TAA6,US86304TAA60,BP37WV7,,7176859,893415,STRCNA 6.875 08/01/26 144A,USD,1000,0.01,2000,6.875,8/1/2026,STRCNA,500000000,Corp,CALLABLE,SR UNSECURED,7/20/2021,7/20/2021,2,BBG011RWS9T5,Bond,75.72
707300,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,78466CAC0,US78466CAC01,BJQ1YJ6,,950966,3110068,SSNC 5.5 09/30/27 144A,USD,1000,0.01,2000,5.5,9/30/2027,SSNC,2000000000,Corp,CALLABLE,COMPANY GUARNT,3/28/2019,3/28/2019,2,BBG00NLCP5D6,Bond,78.68
707346,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,159864AJ6,US159864AJ65,BN6J2F0,,4722762,4722762,CRL 4 03/15/31 144A,USD,1000,0.01,2000,4,3/15/2031,CRL,500000000,Corp,CALLABLE,COMPANY GUARNT,3/23/2021,3/23/2021,2,BBG00ZKWWDT4,Bond,98.02
707401,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,594918CE2,US594918CE21,BMFPJG2,,909228,909228,MSFT 2.921 03/17/52,USD,1000,0.01,2000,2.921,3/17/2052,MSFT,6250000000,Corp,CALLABLE,SR UNSECURED,3/17/2021,3/17/2021,2,BBG00ZK0QMV8,Bond,86.35
707417,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,031921AB5,US031921AB57,BNW02Z7,,285868,459122,AMWINS 4.875 06/30/29 144A,USD,1000,0.01,2000,4.875,6/30/2029,AMWINS,790000000,Corp,CALLABLE,SR UNSECURED,7/19/2021,7/19/2021,2,BBG011RTXF58,Bond,74.02
707425,2024-01-31 22:44:07.606715+00:00,core-data-loader,2024-01-31 22:44:07.606715+00:00,core-data-loader,88732JAU2,US88732JAU25,B62X8Y8,,2081264,6603291,TWC 6.75 06/15/39,USD,1000,0.01,2000,6.75,6/15/2039,TWC,1500000000,Corp,AT MATURITY,SR SECURED,6/29/2009,6/29/2009,2,BBG0000FDW55,Bond,66.67
